stop_event_id,trip_id,station_id,scheduled_arrival,actual_arrival,delay_seconds,passenger_boarding,passenger_alighting,platform
SE02691,TR00260,ST0127,21:28:00,17:02:00,0,30,98,2
SE02692,TR00278,ST0107,16:53:00,18:11:00,180,199,134,Quai Nord
SE02693,TR00378,ST0124,06:21:00,14:29:00,600,115,192,1
SE02694,TR01151,ST0134,11:29:00,13:00:00,600,32,117,
SE02695,TR01219,ST0182,17:29:00,07:53:00,0,172,113,
SE02696,TR00401,ST0131,15:14:00,06:27:00,60,133,2,A
SE02697,TR00622,ST0209,13:00:00,06:16:00,120,185,83,A
SE02698,TR00810,ST0238,08:54:00,23:05:00,60,62,17,B
SE02699,TR00744,ST0146,21:35:00,18:18:00,600,18,183,B
SE02700,TR00356,ST0189,15:42:00,13:31:00,60,188,102,B
SE02701,TR00156,ST0079,21:32:00,17:55:00,600,57,103,Quai Sud
SE02702,TR00139,ST0142,05:04:00,09:26:00,600,49,164,B
SE02703,TR00546,ST0035,16:39:00,21:12:00,0,158,59,B
SE02704,TR00604,ST0088,17:13:00,15:29:00,0,171,65,B
SE02705,TR00383,ST0210,16:04:00,11:50:00,0,193,55,Quai Sud
SE02706,TR00719,ST0087,17:48:00,14:57:00,60,2,135,Quai Sud
SE02707,TR01323,ST0077,16:52:00,10:28:00,0,197,198,1
SE02708,TR01299,ST0001,14:40:00,08:23:00,0,0,53,B
SE02709,TR01438,ST0187,18:14:00,17:25:00,0,99,80,
SE02710,TR00466,ST0091,23:57:00,05:36:00,0,57,21,B
SE02711,TR01472,ST0023,22:43:00,16:10:00,0,176,171,A
SE02712,TR00794,ST0008,14:16:00,05:26:00,0,103,65,
SE02713,TR00525,ST0112,16:01:00,18:07:00,0,135,27,B
SE02714,TR00790,ST0082,17:56:00,07:16:00,0,195,73,2
SE02715,TR00128,ST0199,19:18:00,05:44:00,60,106,76,Quai Sud
SE02716,TR00889,ST0194,05:41:00,15:58:00,60,155,112,B
SE02717,TR00038,ST0119,08:27:00,20:39:00,300,104,169,A
SE02718,TR00407,ST0124,22:58:00,19:44:00,0,174,134,B
SE02719,TR00243,ST0209,21:20:00,13:19:00,180,108,124,2
SE02720,TR00765,ST0005,22:21:00,12:31:00,0,51,172,1
SE02721,TR00965,ST0204,07:37:00,22:44:00,0,33,31,Quai Nord
SE02722,TR00890,ST0022,06:00:00,08:19:00,600,122,119,1
SE02723,TR00048,ST0052,07:14:00,13:26:00,60,102,24,2
SE02724,TR00395,ST0071,23:48:00,20:17:00,600,142,120,A
SE02725,TR01446,ST0060,18:45:00,15:15:00,120,129,52,Quai Nord
SE02726,TR00808,ST0228,21:32:00,13:08:00,60,71,146,B
SE02727,TR00820,ST0241,11:58:00,20:17:00,0,171,80,Quai Nord
SE02728,TR01029,ST0039,23:42:00,16:59:00,0,74,171,A
SE02729,TR00946,ST0224,12:57:00,07:03:00,180,35,161,
SE02730,TR01393,ST0057,12:19:00,05:08:00,600,105,99,A
SE02731,TR00476,ST0188,20:11:00,20:07:00,60,69,85,2
SE02732,TR01344,ST0246,16:20:00,17:05:00,0,196,2,1
SE02733,TR00389,ST0028,19:15:00,07:56:00,0,120,124,B
SE02734,TR00589,ST0233,19:17:00,20:58:00,180,35,156,B
SE02735,TR00594,ST0004,15:36:00,20:26:00,0,143,189,Quai Nord
SE02736,TR00030,ST0126,11:01:00,05:49:00,600,102,80,B
SE02737,TR00829,ST0135,21:22:00,12:35:00,300,174,1,Quai Sud
SE02738,TR00967,ST0006,19:05:00,18:09:00,300,3,111,2
SE02739,TR00906,ST0031,21:56:00,13:38:00,180,12,133,1
SE02740,TR01286,ST0129,19:31:00,18:57:00,300,176,159,Quai Sud
SE02741,TR01359,ST0184,19:51:00,10:30:00,180,88,68,2
SE02742,TR00664,ST0009,16:39:00,05:47:00,0,173,48,B
SE02743,TR00195,ST0214,18:26:00,05:47:00,0,158,17,A
SE02744,TR00960,ST0116,22:33:00,11:05:00,180,48,154,
SE02745,TR00282,ST0230,21:13:00,18:28:00,0,122,83,
SE02746,TR00972,ST0214,17:54:00,10:50:00,60,41,19,
SE02747,TR00354,ST0212,08:34:00,08:12:00,180,18,104,B
SE02748,TR01151,ST0217,10:57:00,16:55:00,300,57,4,A
SE02749,TR00720,ST0114,15:03:00,11:02:00,120,120,193,B
SE02750,TR00607,ST0229,11:11:00,15:19:00,300,116,126,B
SE02751,TR01139,ST0193,13:54:00,23:57:00,600,153,194,B
SE02752,TR00201,ST0196,16:20:00,22:21:00,0,130,120,A
SE02753,TR00604,ST0195,15:09:00,10:51:00,0,63,106,1
SE02754,TR00135,ST0218,14:04:00,09:53:00,0,3,37,A
SE02755,TR00755,ST0058,08:15:00,10:14:00,180,66,172,
SE02756,TR01053,ST0018,10:10:00,20:08:00,0,37,174,A
SE02757,TR01037,ST0233,14:27:00,06:56:00,600,152,127,2
SE02758,TR00490,ST0015,14:21:00,11:04:00,0,42,110,Quai Sud
SE02759,TR00602,ST0134,09:59:00,15:19:00,120,31,33,2
SE02760,TR01374,ST0053,22:08:00,06:28:00,60,71,141,Quai Nord
SE02761,TR01070,ST0201,15:22:00,08:49:00,0,6,65,Quai Sud
SE02762,TR00415,ST0148,14:52:00,06:32:00,60,128,197,2
SE02763,TR00460,ST0159,05:48:00,12:20:00,600,31,8,1
SE02764,TR00556,ST0127,12:21:00,10:38:00,0,67,7,Quai Sud
SE02765,TR00072,ST0179,11:00:00,11:44:00,180,48,107,
SE02766,TR00290,ST0155,07:11:00,17:16:00,60,141,7,B
SE02767,TR00231,ST0047,23:26:00,15:10:00,0,125,23,A
SE02768,TR01267,ST0100,23:58:00,17:19:00,300,189,167,B
SE02769,TR00090,ST0050,05:53:00,06:06:00,180,190,152,
SE02770,TR01193,ST0233,10:13:00,07:03:00,300,131,176,1
SE02771,TR00046,ST0177,10:40:00,20:15:00,0,30,109,Quai Nord
SE02772,TR00575,ST0230,14:34:00,17:08:00,0,183,114,Quai Nord
SE02773,TR00014,ST0223,09:11:00,17:06:00,180,75,185,Quai Sud
SE02774,TR01396,ST0133,06:40:00,11:17:00,60,83,173,Quai Nord
SE02775,TR00372,ST0045,10:32:00,20:50:00,60,96,134,Quai Sud
SE02776,TR00897,ST0043,14:45:00,15:59:00,60,85,124,1
SE02777,TR00389,ST0113,13:03:00,13:21:00,180,27,27,Quai Nord
SE02778,TR00979,ST0001,12:49:00,20:55:00,0,34,111,2
SE02779,TR01203,ST0006,06:54:00,10:45:00,300,10,25,Quai Nord
SE02780,TR00237,ST0066,13:54:00,09:47:00,0,172,45,B
SE02781,TR00907,ST0200,09:02:00,19:11:00,0,161,39,1
SE02782,TR00773,ST0048,11:52:00,16:45:00,300,147,32,A
SE02783,TR00946,ST0063,12:26:00,07:06:00,0,54,131,
SE02784,TR00833,ST0206,05:02:00,05:30:00,0,19,108,B
SE02785,TR01180,ST0163,07:19:00,23:52:00,0,143,167,2
SE02786,TR01305,ST0245,20:02:00,12:58:00,0,48,39,
SE02787,TR01271,ST0102,14:39:00,08:01:00,600,168,78,Quai Nord
SE02788,TR00513,ST0105,18:51:00,11:10:00,120,133,17,A
SE02789,TR00712,ST0119,21:32:00,09:49:00,0,7,158,2
SE02790,TR00700,ST0121,18:39:00,07:01:00,60,104,143,B
SE02791,TR00560,ST0189,09:18:00,06:05:00,0,17,114,Quai Sud
SE02792,TR00170,ST0064,14:22:00,08:46:00,0,27,148,
SE02793,TR00045,ST0129,13:35:00,18:27:00,300,1,42,A
SE02794,TR01373,ST0062,17:10:00,21:45:00,600,111,143,Quai Nord
SE02795,TR01242,ST0094,07:59:00,16:23:00,120,116,51,A
SE02796,TR00786,ST0107,18:45:00,23:56:00,0,24,199,
SE02797,TR00485,ST0051,12:24:00,08:27:00,600,23,100,Quai Nord
SE02798,TR00315,ST0138,18:11:00,09:56:00,180,48,109,
SE02799,TR01065,ST0149,21:14:00,19:44:00,120,66,37,1
SE02800,TR01331,ST0009,07:31:00,13:29:00,0,9,119,A
SE02801,TR00409,ST0025,21:35:00,14:16:00,0,16,107,Quai Sud
SE02802,TR00539,ST0120,18:45:00,14:27:00,600,126,21,Quai Nord
SE02803,TR01488,ST0134,16:54:00,17:39:00,300,157,123,Quai Nord
SE02804,TR01418,ST0082,07:08:00,19:07:00,0,122,35,B
SE02805,TR00974,ST0039,16:45:00,17:57:00,0,61,151,Quai Sud
SE02806,TR00879,ST0189,08:40:00,17:13:00,0,146,24,B
SE02807,TR00801,ST0003,05:50:00,05:07:00,120,154,197,2
SE02808,TR01104,ST0094,13:53:00,19:50:00,600,13,122,A
SE02809,TR00780,ST0219,14:06:00,08:24:00,120,52,35,Quai Nord
SE02810,TR00123,ST0196,11:43:00,14:00:00,180,81,152,A
SE02811,TR00619,ST0037,18:39:00,05:28:00,0,85,64,2
SE02812,TR00206,ST0084,15:42:00,05:51:00,60,71,60,Quai Sud
SE02813,TR00535,ST0040,17:23:00,05:25:00,0,122,15,A
SE02814,TR00198,ST0114,10:42:00,11:03:00,180,1,105,1
SE02815,TR01174,ST0231,22:15:00,21:56:00,0,126,34,A
SE02816,TR00720,ST0013,19:01:00,22:29:00,180,68,89,A
SE02817,TR01409,ST0128,23:16:00,23:45:00,60,179,0,Quai Sud
SE02818,TR01339,ST0240,06:47:00,11:10:00,60,32,177,B
SE02819,TR00778,ST0082,18:17:00,20:00:00,0,140,4,A
SE02820,TR00019,ST0123,22:27:00,22:47:00,120,82,99,Quai Sud
SE02821,TR01068,ST0231,18:33:00,22:45:00,0,187,26,Quai Nord
SE02822,TR01317,ST0217,11:22:00,11:14:00,60,188,157,2
SE02823,TR01014,ST0097,12:07:00,07:29:00,600,120,138,1
SE02824,TR01002,ST0104,21:50:00,21:47:00,0,115,73,
SE02825,TR00618,ST0140,18:16:00,07:09:00,300,141,12,2
SE02826,TR01359,ST0078,10:45:00,16:24:00,0,193,125,Quai Nord
SE02827,TR00921,ST0205,08:09:00,05:50:00,0,24,31,2
SE02828,TR00541,ST0170,22:10:00,16:57:00,600,53,102,A
SE02829,TR01309,ST0161,06:13:00,17:42:00,300,110,121,Quai Sud
SE02830,TR01302,ST0071,14:51:00,13:20:00,180,38,150,2
SE02831,TR01271,ST0056,14:01:00,13:39:00,0,19,122,2
SE02832,TR00870,ST0043,15:44:00,07:40:00,0,59,129,Quai Nord
SE02833,TR01143,ST0155,22:51:00,12:00:00,60,101,149,Quai Sud
SE02834,TR00040,ST0173,06:24:00,06:50:00,0,126,154,1
SE02835,TR01445,ST0246,12:44:00,19:14:00,0,24,21,1
SE02836,TR00659,ST0088,22:10:00,15:02:00,0,184,30,
SE02837,TR00149,ST0109,13:30:00,06:31:00,600,129,98,A
SE02838,TR00439,ST0146,13:58:00,06:21:00,600,22,72,
SE02839,TR01167,ST0031,15:07:00,10:49:00,600,133,30,2
SE02840,TR00552,ST0054,23:27:00,08:33:00,300,76,132,Quai Nord
SE02841,TR01273,ST0030,09:16:00,16:15:00,0,102,83,
SE02842,TR01041,ST0026,21:18:00,12:29:00,0,96,21,Quai Sud
SE02843,TR00305,ST0163,10:53:00,18:49:00,0,57,126,2
SE02844,TR01030,ST0050,21:23:00,09:59:00,120,156,74,1
SE02845,TR00720,ST0045,07:44:00,16:48:00,60,125,39,2
SE02846,TR00371,ST0075,14:33:00,17:29:00,0,169,0,Quai Nord
SE02847,TR00660,ST0126,11:21:00,18:40:00,60,27,158,Quai Nord
SE02848,TR01308,ST0027,22:38:00,08:47:00,120,138,25,Quai Nord
SE02849,TR00539,ST0172,07:25:00,13:08:00,120,171,145,A
SE02850,TR00356,ST0130,18:06:00,07:47:00,0,62,59,Quai Sud
SE02851,TR00724,ST0196,18:41:00,20:05:00,60,79,2,2
SE02852,TR00611,ST0223,10:03:00,10:26:00,180,110,98,B
SE02853,TR01224,ST0245,09:18:00,13:07:00,120,92,124,Quai Sud
SE02854,TR01348,ST0062,06:06:00,13:10:00,120,122,151,Quai Nord
SE02855,TR00997,ST0150,22:35:00,11:01:00,600,155,199,
SE02856,TR00566,ST0177,16:11:00,10:02:00,180,1,58,A
SE02857,TR00913,ST0196,19:22:00,18:08:00,0,168,121,B
SE02858,TR00938,ST0093,05:42:00,08:20:00,120,83,68,A
SE02859,TR00867,ST0168,06:56:00,06:41:00,0,145,114,2
SE02860,TR00511,ST0154,16:54:00,16:12:00,180,50,121,Quai Nord
SE02861,TR00626,ST0047,16:27:00,07:10:00,0,126,152,Quai Sud
SE02862,TR00857,ST0230,16:20:00,11:02:00,0,76,141,Quai Sud
SE02863,TR00226,ST0137,11:36:00,11:59:00,0,193,54,2
SE02864,TR00412,ST0145,06:37:00,06:23:00,120,104,35,Quai Nord
SE02865,TR00810,ST0111,13:13:00,23:59:00,60,130,163,Quai Nord
SE02866,TR00235,ST0113,17:19:00,13:34:00,300,1,189,B
SE02867,TR01307,ST0124,13:25:00,11:51:00,0,184,156,
SE02868,TR00917,ST0244,09:04:00,09:58:00,60,106,34,2
SE02869,TR00866,ST0133,08:31:00,07:59:00,0,177,136,2
SE02870,TR00590,ST0080,18:06:00,05:49:00,120,192,23,Quai Nord
SE02871,TR00893,ST0085,17:27:00,22:17:00,0,86,142,Quai Nord
SE02872,TR01299,ST0236,09:29:00,12:41:00,600,118,74,B
SE02873,TR00628,ST0206,12:38:00,07:10:00,60,39,40,
SE02874,TR00513,ST0160,15:38:00,22:16:00,120,99,25,B
SE02875,TR00595,ST0043,17:22:00,22:27:00,180,184,37,
SE02876,TR00780,ST0037,20:35:00,09:15:00,300,129,174,Quai Sud
SE02877,TR01264,ST0029,10:39:00,17:43:00,60,163,68,A
SE02878,TR00111,ST0140,23:43:00,07:09:00,300,193,174,Quai Sud
SE02879,TR00237,ST0149,14:41:00,20:46:00,0,160,168,2
SE02880,TR00136,ST0053,14:25:00,16:56:00,300,134,70,1
SE02881,TR00083,ST0006,07:09:00,22:45:00,0,64,142,Quai Sud
SE02882,TR00310,ST0219,06:54:00,08:23:00,0,71,176,2
SE02883,TR00876,ST0069,10:05:00,18:41:00,120,106,4,Quai Nord
SE02884,TR00810,ST0138,18:45:00,07:18:00,120,157,49,B
SE02885,TR00394,ST0092,15:19:00,12:27:00,180,194,70,2
SE02886,TR00214,ST0072,06:33:00,15:48:00,120,117,109,A
SE02887,TR00410,ST0010,06:07:00,23:28:00,0,192,42,Quai Sud
SE02888,TR00637,ST0147,11:24:00,08:56:00,180,65,125,Quai Nord
SE02889,TR00572,ST0143,15:32:00,21:26:00,60,145,189,Quai Sud
SE02890,TR00377,ST0207,23:44:00,19:17:00,300,0,6,A
SE02891,TR00347,ST0226,08:46:00,17:50:00,0,71,47,Quai Sud
SE02892,TR00621,ST0212,05:30:00,18:16:00,60,72,105,Quai Sud
SE02893,TR00627,ST0116,15:52:00,10:14:00,0,101,184,2
SE02894,TR00071,ST0114,23:52:00,22:14:00,0,7,129,1
SE02895,TR00113,ST0026,07:19:00,23:14:00,60,73,55,Quai Nord
SE02896,TR00864,ST0174,22:30:00,18:55:00,0,185,129,B
SE02897,TR00940,ST0137,08:48:00,21:31:00,180,186,121,B
SE02898,TR01021,ST0011,16:01:00,23:16:00,0,22,11,B
SE02899,TR00231,ST0188,18:01:00,11:31:00,180,130,190,Quai Sud
SE02900,TR01195,ST0203,16:48:00,18:50:00,0,148,42,2
SE02901,TR01431,ST0041,20:22:00,05:59:00,300,179,143,B
SE02902,TR01267,ST0004,05:20:00,14:25:00,120,64,152,B
SE02903,TR01162,ST0092,20:56:00,11:49:00,60,31,126,A
SE02904,TR00916,ST0083,13:03:00,12:52:00,120,165,178,A
SE02905,TR00498,ST0217,08:15:00,11:49:00,0,58,46,Quai Nord
SE02906,TR00177,ST0189,16:05:00,09:52:00,120,133,177,Quai Nord
SE02907,TR00380,ST0247,09:42:00,23:15:00,60,165,1,
SE02908,TR00669,ST0058,21:44:00,07:33:00,60,80,3,B
SE02909,TR00797,ST0033,07:39:00,15:10:00,600,11,46,
SE02910,TR00734,ST0038,11:31:00,21:14:00,180,167,106,B
SE02911,TR01289,ST0084,06:43:00,14:25:00,60,57,92,
SE02912,TR00160,ST0063,10:21:00,16:55:00,600,48,37,A
SE02913,TR00202,ST0100,05:25:00,20:10:00,60,135,63,Quai Nord
SE02914,TR00055,ST0109,08:11:00,12:10:00,120,125,3,A
SE02915,TR00817,ST0090,05:00:00,08:21:00,180,1,111,2
SE02916,TR00027,ST0195,13:28:00,15:34:00,0,155,189,
SE02917,TR00243,ST0172,09:14:00,12:08:00,0,103,170,Quai Sud
SE02918,TR00216,ST0142,19:36:00,08:45:00,0,104,121,B
SE02919,TR00895,ST0039,22:52:00,13:39:00,600,64,197,Quai Nord
SE02920,TR00553,ST0109,05:39:00,10:56:00,120,38,47,1
SE02921,TR00455,ST0110,07:20:00,06:00:00,600,51,199,B
SE02922,TR00298,ST0054,23:41:00,23:56:00,300,6,194,B
SE02923,TR00306,ST0052,09:44:00,23:02:00,600,187,0,1
SE02924,TR01202,ST0228,06:40:00,19:56:00,180,171,191,Quai Sud
SE02925,TR01137,ST0209,12:16:00,18:30:00,0,4,78,Quai Sud
SE02926,TR00439,ST0215,23:11:00,21:23:00,120,62,2,
SE02927,TR00981,ST0158,14:28:00,15:51:00,120,163,165,1
SE02928,TR00025,ST0093,22:25:00,07:51:00,180,119,192,B
SE02929,TR00514,ST0166,05:53:00,20:44:00,300,194,153,2
SE02930,TR00739,ST0080,21:34:00,12:53:00,300,199,139,Quai Sud
SE02931,TR00998,ST0080,16:47:00,23:52:00,300,174,43,Quai Sud
SE02932,TR00139,ST0139,08:24:00,14:49:00,120,115,44,A
SE02933,TR01414,ST0006,17:02:00,19:24:00,180,172,134,B
SE02934,TR00081,ST0224,09:37:00,19:49:00,0,100,52,Quai Sud
SE02935,TR00370,ST0178,10:31:00,11:14:00,300,79,122,Quai Sud
SE02936,TR01326,ST0109,20:37:00,20:43:00,120,158,77,Quai Nord
SE02937,TR01148,ST0036,11:15:00,18:52:00,60,45,11,B
SE02938,TR00772,ST0196,12:42:00,18:12:00,600,103,142,Quai Nord
SE02939,TR00778,ST0161,21:00:00,07:57:00,0,22,94,A
SE02940,TR00049,ST0128,18:14:00,11:20:00,300,16,122,Quai Nord
SE02941,TR00287,ST0209,06:13:00,06:04:00,0,23,100,
SE02942,TR00988,ST0105,06:21:00,12:38:00,120,200,57,Quai Sud
SE02943,TR01042,ST0217,17:38:00,23:19:00,600,136,99,B
SE02944,TR01378,ST0188,05:40:00,15:39:00,0,191,30,
SE02945,TR01384,ST0152,16:24:00,10:21:00,60,144,156,A
SE02946,TR00033,ST0183,20:55:00,17:18:00,0,118,92,Quai Nord
SE02947,TR00203,ST0006,08:29:00,10:59:00,300,168,18,1
SE02948,TR00341,ST0128,08:32:00,18:17:00,180,166,11,B
SE02949,TR00012,ST0132,22:02:00,10:03:00,60,167,138,
SE02950,TR01448,ST0176,18:29:00,14:26:00,0,121,47,A
SE02951,TR00777,ST0122,14:25:00,16:42:00,300,188,22,Quai Nord
SE02952,TR00918,ST0237,17:42:00,09:01:00,0,27,25,1
SE02953,TR00256,ST0151,08:45:00,09:37:00,60,170,107,Quai Sud
SE02954,TR00786,ST0025,23:04:00,15:57:00,180,142,37,A
SE02955,TR01254,ST0199,06:41:00,11:57:00,120,142,32,Quai Nord
SE02956,TR00526,ST0066,19:00:00,13:59:00,300,79,163,B
SE02957,TR01065,ST0056,11:14:00,06:02:00,180,35,116,B
SE02958,TR01322,ST0197,19:57:00,15:13:00,0,177,79,A
SE02959,TR00179,ST0134,17:25:00,10:17:00,60,7,200,1
SE02960,TR00956,ST0132,10:30:00,18:18:00,600,102,183,
SE02961,TR00254,ST0137,15:26:00,06:09:00,600,134,129,Quai Sud
SE02962,TR00945,ST0102,06:50:00,17:41:00,0,182,103,A
SE02963,TR00710,ST0054,18:35:00,18:56:00,0,88,186,B
SE02964,TR00075,ST0043,11:01:00,11:51:00,60,199,103,1
SE02965,TR00927,ST0149,17:45:00,21:38:00,300,19,74,1
SE02966,TR00265,ST0228,10:02:00,16:22:00,120,175,61,2
SE02967,TR00815,ST0161,10:17:00,23:07:00,600,155,179,Quai Sud
SE02968,TR00030,ST0140,11:29:00,06:57:00,120,1,6,A
SE02969,TR00209,ST0109,14:06:00,23:18:00,0,110,98,A
SE02970,TR00352,ST0009,23:28:00,13:22:00,0,74,77,Quai Sud
SE02971,TR00802,ST0105,21:12:00,11:52:00,600,24,128,A
SE02972,TR01001,ST0158,19:21:00,14:32:00,0,180,98,Quai Sud
SE02973,TR00045,ST0221,05:06:00,18:57:00,300,32,31,Quai Nord
SE02974,TR00992,ST0115,18:11:00,19:09:00,0,104,129,
SE02975,TR01138,ST0081,23:16:00,09:19:00,120,134,158,Quai Nord
SE02976,TR00235,ST0225,11:54:00,08:20:00,120,151,17,A
SE02977,TR00455,ST0060,13:48:00,11:05:00,300,178,25,
SE02978,TR00274,ST0045,09:03:00,15:35:00,600,111,148,B
SE02979,TR01356,ST0240,11:35:00,06:26:00,0,130,161,
SE02980,TR00701,ST0201,22:26:00,23:17:00,180,12,116,B
SE02981,TR01402,ST0167,10:20:00,22:51:00,60,181,179,1
SE02982,TR00788,ST0214,13:41:00,21:44:00,120,93,57,Quai Nord
SE02983,TR00821,ST0008,12:29:00,05:13:00,120,83,131,Quai Sud
SE02984,TR00244,ST0188,22:10:00,21:30:00,600,86,151,A
SE02985,TR01038,ST0216,05:40:00,19:32:00,0,174,194,
SE02986,TR01338,ST0034,10:47:00,16:05:00,120,175,195,Quai Sud
SE02987,TR00514,ST0117,10:27:00,12:55:00,60,8,109,1
SE02988,TR01200,ST0116,17:06:00,10:37:00,0,167,117,
SE02989,TR00553,ST0242,23:18:00,19:19:00,0,14,130,Quai Nord
SE02990,TR01161,ST0182,20:48:00,08:55:00,0,193,40,
SE02991,TR00453,ST0171,20:24:00,21:48:00,180,95,30,1
SE02992,TR00802,ST0057,17:51:00,10:27:00,180,121,50,1
SE02993,TR00346,ST0056,05:05:00,11:31:00,120,141,22,
SE02994,TR01293,ST0222,08:04:00,15:08:00,60,150,67,2
SE02995,TR00329,ST0056,12:51:00,20:13:00,120,169,134,1
SE02996,TR01303,ST0183,19:44:00,17:45:00,0,160,15,2
SE02997,TR00949,ST0209,05:07:00,07:30:00,0,159,104,B
SE02998,TR00022,ST0177,11:43:00,11:00:00,300,101,41,2
SE02999,TR00093,ST0076,07:58:00,22:57:00,0,116,69,Quai Sud
SE03000,TR00653,ST0140,11:36:00,22:27:00,120,31,174,A
